date,datetime,drone_count,oblasts,text_snippet
2025-10-23,2025-10-23 18:16,0,unknown,**🎯** **Наши дроноводы продолжают вести непрерывную работу по уничтожению выявленных целей**  00:00 Расчеты ударных FPV-дронов на оптоволокне группировки войск «Север»** ликвидировали группы пехоты ВСУ** в Харьковской области.  00:06 Операторы ударных БПЛА соединения спецназначения группировки войск «Центр» **поразили живу силу и технику формирований противника** в ночных условиях на Красноармейск
2025-10-23,2025-10-23 20:30,0,unknown,"📆  **Главное за день**  ▫️ Оперативно-тактической авиацией, ударными беспилотными летательными аппаратами, ракетными войсками и артиллерией группировок войск ВС РФ [нанесено поражение](https://t.me/mod_russia/57807) объектам энергетики, обеспечивавшим работу предприятий военно-промышленного комплекса Украины, цехам сборки, местам хранения и запуска беспилотных летательных аппаратов большой дальнос"
2025-10-24,2025-10-24 04:29,111,kaluga|moscow|tula|bryansk|belgorod|oryol|lipetsk|tver|novgorod|rostov|krasnodar|crimea,"🎖🎖 В течение прошедшей ночи дежурными средствами ПВО **перехвачены и уничтожены 111 украинских беспилотных летательных аппаратов самолетного типа**:  **▫️**** 34** БПЛА – над территорией **Ростовской области**, **▫️**** 25** БПЛА – над территорией** Брянской области**, **▫️**** 11** БПЛА – над территорией **Калужской области**, **▫️**** 10** БПЛА – над территорией** Новгородской области**, **▫️***"
2025-10-24,2025-10-24 05:58,25,kaluga|tula|bryansk|tver|novgorod,"🎖🎖🎖🎖 В период с 7.00 мск до 8.00 мск дежурными средствами ПВО** перехвачены и уничтожены 25 украинских беспилотных летательных аппаратов самолетного типа**:  ▫️ **11** БПЛА – над территорией **Брянской** **области**, ▫️ **6** БПЛА – над территорией **Тульской** **области**, ▫️ **4** БПЛА – над территорией **Калужской** **области**, ▫️ **3** БПЛА – над территорией **Тверской** **области**, ▫️ **1**"
2025-10-24,2025-10-24 07:39,0,kaluga|moscow,"🎖🎖🎖🎖 С 8.00 до 10.00 мск дежурными средствами ПВО **уничтожены семь украинских беспилотных летательных аппаратов** самолетного типа:   ▫️ **4** БПЛА – над территорией **Калужской** **области**, ▫️ **3** БПЛА – над **Московским** **регионом**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-10-24,2025-10-24 09:38,34,unknown,"**🎖****🎖****🎖**** Министерства обороны Российской Федерации о ходе проведения специальной военной операции с 18 октября по 24 октября 2025 г.**   ❗️** В ответ на террористические атаки Украины по гражданским объектам на территории России с 18 по 24 октября Вооруженными Силами Российской Федерации нанесены массированный и шесть групповых ударов**, в результате которых поражены предприятия военно-пр"
2025-10-24,2025-10-24 12:26,0,moscow|belgorod,"🎖🎖🎖🎖 С 10.00 до 15.00 мск дежурными средствами ПВО **уничтожены шесть украинских беспилотных летательных аппаратов** самолетного типа:  ▫️ **2** БПЛА – над территорией **Белгородской** **области**, ▫️ **2** БПЛА – над территорией **Московской** **области**, ▫️ **2** БПЛА – над акваторией **Азовского моря**,  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-10-24,2025-10-24 15:10,12,kursk|belgorod,"🎖🎖🎖🎖 С 15.00 до 18.00 мск дежурными средствами ПВО **уничтожены 12 украинских беспилотных летательных аппаратов **самолетного типа:   ▫️ **9** БПЛА – над территорией **Белгородской** **области**, ▫️ **3** БПЛА – над территорией **Курской** **области**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-10-24,2025-10-24 20:30,21,kaluga|bryansk|belgorod|smolensk,"🎖🎖🎖🎖 С 18.00 до 23.00 мск дежурными средствами ПВО **уничтожен 21 украинский беспилотный летательный аппарат **самолетного типа:  ▫️ **12** БПЛА  – над территорией **Брянской** **области**, ▫️ **7** БПЛА  – над территорией **Белгородской** **области**, ▫️ **1** БПЛА  – над территорией **Калужской** **области**, ▫️ **1** БПЛА  – над территорией **Смоленской** **области**.  🔹 [Подписаться на канал]("
2025-10-25,2025-10-25 04:50,7,kaluga|moscow|tula|bryansk|belgorod|voronezh|tambov|ryazan|tver|smolensk|leningrad|novgorod|rostov,"🎖🎖 В течение прошедшей ночи дежурными средствами ПВО **перехвачен и уничтожен 121 украинский беспилотный летательный аппарат** самолетного типа:  ▫️ **20** БПЛА  – над территорией **Ростовской** **области**, ▫️ **19** БПЛА – над территорией **Волгоградской** **области**,  ▫️ **17** БПЛА – над территорией **Брянской** **области**, ▫️ **12** БПЛА – над территорией **Калужской** **области**, ▫️ **11*"
2025-10-25,2025-10-25 09:27,0,unknown,**🎖****🎖****🎖**** Министерства обороны Российской Федерации о ходе проведения специальной военной операции по состоянию на 25 октября 2025 г.**   ❗️ **В** **ответ** **на** **террористические** **атаки** **Украины** **по** **гражданским** **объектам** **на** **территории** **России** **сегодня ночью Вооруженными Силами Российской Федерации нанесен** **групповой** **удар** высокоточным оружием больш
2025-10-25,2025-10-25 12:38,0,moscow|bryansk,🎖🎖🎖🎖 С 9.00 мск до 15.00 мск дежурными средствами ПВО **перехвачены и уничтожены шесть украинских беспилотных летательных аппаратов самолетного типа:** пять БПЛА – над территорией Брянской области и один БПЛА – над территорией Московского региона.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)
2025-10-25,2025-10-25 17:37,0,bryansk,🎖🎖🎖🎖 В период с 15.00 мск до 20.00 мск дежурными средствами ПВО **перехвачены и уничтожены два украинских беспилотных летательных аппарата** **самолетного типа** над территорией Брянской области.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)
2025-10-26,2025-10-26 04:22,30,moscow|tula|bryansk|kursk|lipetsk|ryazan|rostov|krasnodar,"**🎖****🎖**** В течение прошедшей ночи дежурными средствами ПВО перехвачено и уничтожено 82 украинских беспилотных летательных аппарата самолетного типа: **  ▫️ 30 БПЛА – над территорией **Брянской области**,  ▫️ 26 БПЛА – над территорией **Тульской области**,  ▫️ 7 БПЛА – над акваторией **Черного моря**,  ▫️ 4 БПЛА – над акваторией **Азовского моря**,  ▫️ 4 БПЛА – над территорией **Краснодарского "
2025-10-26,2025-10-26 08:59,18,bryansk|belgorod,🎖🎖🎖🎖 В период с 8.00 мск до 11.00 мск дежурными средствами ПВО **перехвачены и уничтожены 18 украинских беспилотных летательных аппаратов** самолетного типа: 17 – над территорией Белгородской области и один – над территорией Брянской области.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)
2025-10-26,2025-10-26 13:27,26,bryansk|kursk|belgorod,"🎖🎖🎖🎖 В период с 11.00 мск до 16.00 мск дежурными средствами ПВО **перехвачены и уничтожены 26 украинских беспилотных летательных аппаратов** самолетного типа:   ▫️ 17 – над территорией **Белгородской области**,  ▫️ 6 – над территорией **Брянской области**, ▫️ 3 – над территорией **Курской области**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-10-26,2025-10-26 18:19,22,kaluga|moscow|belgorod,"🎖🎖🎖🎖 В период с 16.00 мск до 20.00 мск дежурными средствами ПВО **перехвачены и уничтожены 22 украинских беспилотных летательных аппарата** самолетного типа:   ▫️ 19 – над территорией **Белгородской области**,  ▫️ 2 – над территорией **Калужской области**,  ▫️ 1 – над территорией **Московского региона**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-10-27,2025-10-27 04:19,34,kaluga|moscow|tula|bryansk|kursk|belgorod|voronezh|oryol|lipetsk|tambov|rostov|samara|orenburg,"🎖🎖 В течение прошедшей ночи дежурными средствами ПВО** перехвачено и уничтожено 193 украинских беспилотных летательных аппарата** самолетного типа:   ▫️ 47 – над территорией **Брянской области**,  ▫️ 42 – над территорией **Калужской области**,  ▫️ 40 – над территорией **Московского региона**, в том числе 34 БПЛА, летевших на Москву,  ▫️ 32 – над территорией **Тульской области**,  ▫️ 10 – над терри"
2025-10-27,2025-10-27 09:47,0,belgorod,🎖🎖🎖🎖 В период с 8.00 мск до 12.00 мск дежурными средствами ПВО **уничтожены шесть украинских беспилотных летательных аппаратов самолетного типа** над территорией** Белгородской области**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)
2025-10-27,2025-10-27 12:11,0,unknown,**🎖****🎖**** Продолжается уничтожение окруженных группировок противника в Купянске и Красноармейске.**  ▫️ В Купянске пресечены **четыре** попытки украинских формирований вырваться из кольца окружения на правый берег реки Оскол по разрушенным переправам в районе Петровки. В результате нанесенного огневого поражения артиллерией и беспилотными летательными аппаратами уничтожено** до 50** военнослужа
2025-10-27,2025-10-27 17:43,0,bryansk,🎖🎖🎖🎖 В период с 18.00 мск до 20.00 мск дежурными средствами ПВО **уничтожены восемь украинских беспилотных летательных аппаратов самолетного типа** над территорией **Брянской области**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)
2025-10-27,2025-10-27 20:00,0,vladimir,"📆  **Главное за день**  ▫️ «Гвардейскими» стали 57, 103 и 242-й мотострелковые полки. Соответствующие [указы](https://t.me/mod_russia/57918) подписал Президент Российской Федерации Владимир Путин.  ▫️ Вооруженные Силы Российской Федерации [продолжают](https://t.me/mod_russia/57914) уничтожение окруженных группировок противника в Купянске и Красноармейске.  ▫️ Подразделения группировки войск «Восто"
2025-10-27,2025-10-27 20:50,23,moscow|tula|bryansk|oryol,"🎖🎖🎖🎖 В период с 20.00 мск до 23.00 мск дежурными средствами ПВО **уничтожены 23 украинских беспилотных летательных аппарата самолетного типа**:  ▫️ **14** БПЛА – над территорией **Брянской области**, ▫️ **4** БПЛА – над территорией **Тульской области**, ▫️ **3** БПЛА – над территорией **Московского региона**, в том числе **2** БПЛА, летевших на Москву, ▫️ **2** БПЛА – над территорией **Орловской о"
2025-10-28,2025-10-28 04:04,17,kaluga|moscow|bryansk,"🎖🎖 В течение прошедшей ночи в период с 23.00 мск 27 октября т.г. до 7.00 мск 28 октября т.г. дежурными средствами ПВО **перехвачены и уничтожены 17 украинских беспилотных летательных аппаратов самолетного типа**:  **▫️**** 13** БПЛА – над территорией **Калужской области**, **▫️**** 3** БПЛА – над территорией **Брянской области**, **▫️**** 1** БПЛА – над территорией **Московского региона**.  🔹 [Под"
2025-10-28,2025-10-28 12:20,0,belgorod,🎖🎖🎖🎖 C 11.00 до 15.00 мск дежурными средствами ПВО** уничтожены шесть украинских беспилотных летательных аппаратов **самолетного типа над территорией **Белгородской** **области**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)
2025-10-28,2025-10-28 17:21,15,kaluga|tula|bryansk|kursk|oryol,"🎖🎖🎖🎖 C 15.00 до 20.00 мск дежурными средствами ПВО** уничтожены 15 украинских беспилотных летательных аппаратов** самолетного типа:  ▫️ **7** БПЛА – над территорией **Брянской** **области**,  ▫️ **3** БПЛА – над территорией **Орловской** **области**,  ▫️ **2** БПЛА – над территорией **Курской** **области**, ▫️ **2** БПЛА – над территорией **Тульской** **области**, ▫️ **1** БПЛА – над территорией *"
2025-10-28,2025-10-28 20:00,0,unknown,📆  **Главное за день**  ▫️ Министр обороны Российской Федерации Андрей Белоусов [провел встречу](https://t.me/mod_russia/57948) с министром обороны переходного правительства Сирийской Арабской Республики дивизионным генералом Махрафом Абу Касрой.  ▫️ В населенном пункте Красноармейск Донецкой Народной Республики** **подразделения 2-й армии [продолжают](https://t.me/mod_russia/57938) уничтожение ок
2025-10-28,2025-10-28 20:15,57,kaluga|moscow|tula|bryansk|kursk|rostov,"🎖🎖🎖🎖 C 20.00 до 23.00 мск дежурными средствами ПВО **уничтожены 57 украинских беспилотных летательных аппаратов **самолетного типа:  ▫️ **35** БПЛА – над территорией **Брянской** **области**,  ▫️ **9** БПЛА – над территорией **Ростовской** **области**,  ▫️ **4** БПЛА – над территорией **Калужской** **области**. ▫️ **4** БПЛА – над территорией **Тульской** **области**, ▫️ **4** БПЛА – над **Московс"
2025-10-29,2025-10-29 04:47,1,kaluga|moscow|tula|bryansk|kursk|belgorod|oryol|smolensk|krasnodar|stavropol|ulyanovsk|crimea,"🎖🎖 В течение прошедшей ночи дежурными средствами ПВО **перехвачены и уничтожены 100 украинских беспилотных летательных аппаратов** самолетного типа:   ▫️ **46** БПЛА – над территорией **Брянской** **области**,  ▫️ **12** БПЛА – над территорией **Калужской** **области**,  ▫️ **8** БПЛА – над территорией **Белгородской** **области**,  ▫️ **7** БПЛА – над территорией **Краснодарского** **края**,  ▫️ "
2025-10-29,2025-10-29 06:20,0,crimea,🎖🎖🎖🎖 С 07.00 до 09.00 мск дежурными средствами ПВО **уничтожены пять украинских беспилотных летательных аппаратов самолетного типа над территорией Республики Крым.**  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)
2025-10-29,2025-10-29 10:05,0,moscow,"**🎖****🎖****🎖**** Министерства обороны Российской Федерации о ходе проведения специальной военной операции по состоянию на 29 октября 2025 г.**  🪖 Вооруженные Силы Российской Федерации продолжают проведение специальной военной операции.  💥 **Подразделения группировки войск «Север» нанесли поражение** формированиям механизированной, десантно-штурмовой бригад и штурмового полка ВСУ в районах населен"
2025-10-29,2025-10-29 12:39,0,kursk|belgorod,"🎖🎖🎖🎖 В период с 11.00 до 15.00 мск дежурными средствами ПВО **уничтожены два украинских беспилотных летательных аппарата самолетного типа: **  ▫️ **один** БПЛА – над территорией **Белгородской области, ** ▫️ **один** БПЛА – над территорией **Курской области.**  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-10-29,2025-10-29 18:11,0,belgorod|crimea,"🎖🎖🎖🎖 В период с 15.00 до 21.00 мск дежурными средствами ПВО **уничтожены пять украинских беспилотных летательных аппаратов самолетного типа: **  **▫️**** четыре** БПЛА – над территорией **Белгородской области, ** **▫️**** один** БПЛА – над территорией **Республики Крым.**  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-10-29,2025-10-29 20:01,0,vladimir,📆  **Главное за день**  ▫️ Президент Российской Федерации Владимир Путин [посетил](https://t.me/mod_russia/57967) госпиталь имени П.В.Мандрыка и пообщался с военнослужащими 127-й отдельной бригады разведки 18-й общевойсковой армии Южного военного округа. В ходе беседы глава государства [рассказал](https://t.me/mod_russia/57968) о проведении испытания подводного безэкипажного аппарата «Посейдон».  
2025-10-30,2025-10-30 05:00,170,kaluga|moscow|tula|bryansk|kursk|belgorod|voronezh|oryol|lipetsk|ryazan|novgorod|rostov|crimea,"🎖🎖 В течение прошедшей ночи дежурными средствами ПВО **перехвачено и уничтожено 170 украинских беспилотных летательных аппаратов самолетного типа: **  ▫️ **48** – над территорией **Брянской области, ** ▫️ **21** – над территорией **Воронежской области, ** ▫️ **16** – над территорией **Нижегородской области, ** ▫️ **15** – над территорией **Калужской области, ** ▫️ **14** – над территорией **Ростов"
2025-10-30,2025-10-30 06:22,0,unknown,🎯 Расчет разведывательного БПЛА «Скат-350М» группировки войск «Север» в ходе выполнения задач боевого дежурства** обнаружил замаскированные позиции ВСУ на Харьковском направлении.**  📍 Координаты противника были переданы на огневую позицию артиллерии.  💥 Серией точных ударов **выявленные цели уничтожены.**  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)
2025-10-30,2025-10-30 08:27,0,kursk,🎖🎖🎖🎖 В период с 8:00 мск до 11:00 мск дежурными средствами ПВО** уничтожены три украинских беспилотных летательных аппарата самолетного типа **над территорией Курской области.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)
2025-10-30,2025-10-30 09:26,0,unknown,**🎖****🎖****🎖** **Министерства обороны Российской Федерации о ходе проведения специальной военной операции по состоянию на 30 октября 2025 г.**   💥 **В** **ответ** **на** **террористические** **атаки** **Украины** **по** **гражданским** **объектам** **на** **территории** **России** сегодня ночью Вооруженными Силами Российской Федерации нанесен **массированный** **удар** высокоточным оружием большо
2025-10-30,2025-10-30 12:27,30,kaluga|bryansk|kursk|belgorod|crimea,"🎖🎖🎖🎖 В период с 11:00 мск до 15:00 мск дежурными средствами ПВО **перехвачены и уничтожены 30 украинских беспилотных летательных аппаратов самолетного типа: **  ▫️ 11 – над территорией **Брянской области, ** ▫️ 10 – над территорией **Белгородской области, ** ▫️ 4 – над территорией **Республики Крым, ** ▫️ 3 – над территорией **Курской области, ** ▫️ 1 – над территорией **Калужской области,** ▫️ 1 "
2025-10-30,2025-10-30 14:28,0,unknown,**Расчеты ударных БПЛА подразделений 2-й ОА группировки войск «Центр» срывают попытки прорыва боевиков ВСУ из окруженных районов Красноармейска в ДНР**.  __В городе Красноармейск Донецкой Народной Республики штурмовые отряды 2-й общевойсковой армии группировки войск «Центр» продолжают уничтожение окруженных формирований ВСУ в районе железнодорожного вокзала.__  💥 **Сорваны девять попыток противник
2025-10-30,2025-10-30 17:49,24,kaluga|tula|bryansk|kursk|belgorod|crimea,"🎖🎖🎖🎖 В период с 15:00 мск до 20:00 мск дежурными средствами ПВО **перехвачены и уничтожены 24 украинских беспилотных летательных аппарата самолетного типа:**   ▫️ 14 – над территорией **Белгородской области, ** ▫️ 5 – над территорией** Брянской области,**  ▫️ 2 – над территорией **Калужской области, ** ▫️ 1 – над территорией **Курской области, ** ▫️ 1 – над территорией **Республики Крым,** ▫️ 1 – "
2025-10-30,2025-10-30 20:00,0,unknown,"📆  **Главное за день**  ▫️ Министерство обороны Российской Федерации [получило приказ](https://t.me/mod_russia/57998) Верховного Главнокомандующего Вооруженными Силами Российской Федерации обеспечить беспрепятственный проезд иностранных журналистов, включая украинских, при их обращении к командованию ВСУ, для посещения районов блокирования украинских войск в Красноармейске, Димитрове, Купянске.  ▫"
2025-10-30,2025-10-30 20:19,14,kaluga|tula|kursk|belgorod|voronezh,"🎖🎖🎖🎖 В период с 20:00 мск до 23.00 мск дежурными средствами ПВО **перехвачены и уничтожены 14 украинских беспилотных летательных аппаратов самолетного типа: **  ▫️ пять – над территорией **Воронежской области, ** ▫️ пять – над территорией **Белгородской области, ** ▫️ два – над территорией **Курской области,** ▫️ по одному – над территориями **Калужской и Тульской областей.**  🔹 [Подписаться на ка"
2025-10-31,2025-10-31 05:12,130,kaluga|moscow|tula|bryansk|kursk|belgorod|voronezh|oryol|lipetsk|tambov|ryazan|yaroslavl|rostov,"🎖🎖 В течение прошедшей ночи в период с 23.00 мск 30 октября до 8.00 мск 31 октября дежурными средствами ПВО **перехвачены и уничтожены 130 украинских беспилотных летательных аппаратов самолетного типа:**   ▫️ 31 – над территорией **Курской области, ** ▫️ 21 – над территорией **Воронежской области, ** ▫️ 14 – над территорией **Белгородской области, ** ▫️ 10 – над территорией **Брянской области,**  "
2025-10-31,2025-10-31 07:05,0,unknown,"**🎮**** Расчёты ударных БПЛА «Молния» группировки войск «Запад» уничтожили опорный пункт ВСУ на Купянском направлении.**  Военнослужащие 375-го отдельного противотанкового артиллерийского дивизиона 1-й гвардейской танковой армии группировки войск «Запад» с помощью FPV-дронов оказали огневую поддержку штурмовым подразделениям, уничтожив опорный пункт и живую силу противника.  «Сейчас у нас в приори"
2025-10-31,2025-10-31 10:32,13,moscow,"**🎖****🎖****🎖**** Министерства обороны Российской Федерации о ходе проведения специальной военной операции с 25 октября по 31 октября 2025 г.**  ❗️ **С 25 по 31 октября в ответ на террористические атаки Украины по гражданским объектам на территории России Вооруженными Силами Российской Федерации нанесены массированный и пять групповых ударов** высокоточным оружием большой дальности наземного, возд"
2025-10-31,2025-10-31 13:32,0,kursk|belgorod|voronezh,"🎖🎖🎖🎖 В период с 12.00 мск до 16.00 мск дежурными средствами ПВО **уничтожены четыре украинских беспилотных летательных аппарата самолетного типа**:   ▫️ два БПЛА – над территорией **Курской** **области**, ▫️ по одному БПЛА – над территориями **Белгородской** **и** **Воронежской** **областей**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-10-31,2025-10-31 18:13,0,kursk|belgorod,"🎖🎖🎖🎖 В период с 16.00 мск до 20.00 мск дежурными средствами ПВО **уничтожены три украинских беспилотных летательных аппарата самолетного типа**:   ▫️ два БПЛА – над территорией **Курской области**,  ▫️ один БПЛА – над территорией **Белгородской** **области**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-10-31,2025-10-31 20:01,0,unknown,📆  **Главное за день**  ▫️ Министр обороны Российской Федерации Андрей Белоусов [принял участие](https://t.me/mod_russia/58037) в заседании Совета министров обороны стран-участниц СНГ в Алма-Ате. «На полях» заседания глава российского военного ведомства провел встречи с коллегами из [Казахстана](https://t.me/mod_russia/58025) и [Белоруссии](https://t.me/mod_russia/58027).  ▫️ Министр обороны РФ Ан
2025-10-31,2025-10-31 20:30,34,belgorod|voronezh|crimea,"🎖🎖🎖🎖 В период с 20.00 мск до 23.00 мск дежурными средствами ПВО **перехвачены и уничтожены 38 украинских беспилотных летательных аппаратов самолетного типа**:   ▫️ 34 БПЛА – над территорией **Белгородской** **области**, ▫️ 2 БПЛА – над территорией **Воронежской** **области**, ▫️ 2 БПЛА – над территорией **Республики** **Крым**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https:"
2025-11-01,2025-11-01 03:31,0,unknown,"**🎮**** Оператор FPV-дронов с позывным «Анта»** стоит в авангарде нового этапа противостояния, управляя современным оружием, способным наносить хирургически точные удары по позициям противника. Его послужной список – непрерывная эпичная хроника. **«Анта» участвовал в операциях под Шевченко, в дерзких рейдах на линии соприкосновения и в критически важных ночных вылетах**, направленных на уничтожени"
2025-11-01,2025-11-01 04:24,45,kaluga|moscow|tula|kursk|belgorod|voronezh|lipetsk|ryazan|rostov|samara,"🎖🎖 В течение прошедшей ночи в период с 23.00 мск 31 октября до 7:00 1 ноября дежурными средствами ПВО **перехвачены и уничтожены 98 украинских беспилотных летательных аппаратов**:   ▫️ 45 БПЛА – над территорией **Белгородской** **области**,  ▫️ 12 БПЛА – над территорией **Самарской** **области**,  ▫️ 11 БПЛА – над территорией **Московского** **региона**, в том числе 6 БПЛА, летевших на **Москву**,"
2025-11-01,2025-11-01 09:57,0,unknown,"**🎖****🎖****🎖**** Министерства обороны Российской Федерации о ходе проведения специальной военной операции по состоянию на 1 ноября 2025 г.**  🪖 Вооруженные Силы Российской Федерации продолжают проведение специальной военной операции.   💥 **Подразделения группировки войск «Север» нанесли поражение** формированиям двух механизированных бригад, двух штурмовых полков ВСУ и бригады теробороны в района"
2025-11-01,2025-11-01 11:21,0,kursk|belgorod|crimea,"🎖🎖🎖🎖 С 09.00 до 14.00 мск дежурными средствами ПВО **уничтожены три украинских беспилотных летательных аппарата** самолетного типа: по одному – над территориями **Белгородской, Курской областей и Республики Крым**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-11-01,2025-11-01 14:23,0,bryansk|kursk|belgorod,"🎖🎖🎖🎖 С 14.00 до 17.00 мск дежурными средствами ПВО **уничтожены шесть украинских беспилотных летательных аппаратов** самолетного типа:   ▫️ четыре – над территорией **Белгородской области**, ▫️ по одному – над территориями **Брянской и Курской областей**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-11-01,2025-11-01 17:19,0,kursk|belgorod,"🎖🎖🎖🎖 С 17.00 до 20.00 мск дежурными средствами ПВО **уничтожены шесть украинских беспилотных летательных аппаратов** самолетного типа:   ▫️ четыре – над территорией **Курской области**, ▫️ два – над территорией **Белгородской области**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-11-01,2025-11-01 20:00,0,unknown,📆  **Главное за день**  ▫️ В Северодвинске под руководством Министра обороны Российской Федерации Андрея Белоусова на судостроительном предприятии АО «Производственное объединение «Севмаш» [состоялась](https://t.me/mod_russia/58076) церемония вывода из эллинга атомной подводной лодки «Хабаровск».  ▫️ В населенном пункте Красноармейск ДНР штурмовые отряды 2-й армии продолжают уничтожение окруженных
2025-11-01,2025-11-01 20:03,29,kursk|rostov|crimea,"🎖🎖🎖🎖 С 20.00 до 23.00 мск дежурными средствами ПВО **уничтожены 29 украинских беспилотных летательных аппаратов** самолетного типа:   ▫️ 21 – над **акваторией Черного моря**, ▫️ 4 – над территорией **Ростовской области**,  ▫️ 3 – над территорией **Республики Крым**,  ▫️ 1 – над территорией **Курской области**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-11-02,2025-11-02 05:20,164,tula|bryansk|kursk|belgorod|voronezh|oryol|lipetsk|rostov|krasnodar|crimea,"🎖🎖 В течение прошедшей ночи дежурными средствами ПВО **уничтожены и перехвачены 164 украинских беспилотных летательных аппарата** самолетного типа:   ▫️ 39 – над **акваторией Черного моря**, ▫️ 32 – над территорией **Краснодарского края**,  ▫️ 26 – над территорией **Республики Крым**,  ▫️ 20 – над территорией **Брянской области**,  ▫️ 9 – над территорией **Волгоградской области**,  ▫️ 9 – над терр"
2025-11-02,2025-11-02 05:50,0,unknown,"🏳️ **Украинские военнослужащие** **продолжают сдаваться в плен российским бойцам группировки войск «Запад», участвующим в операции по уничтожению окруженных формирований ВСУ в районе населенного пункта Купянск в Харьковской области**.   💬 **О том, как их бросили без поддержки, боеприпасов и еды и как было принято решение сдаться** рассказали пленные военнослужащие 14-й отдельной механизированной б"
2025-11-02,2025-11-02 06:59,0,crimea,"🎖🎖🎖🎖 С 08.00 мск до 09.00 мск дежурными средствами ПВО **уничтожены четыре украинских беспилотных летательных аппарата самолетного типа**:  ▫️ два – над территорией **Республики Крым**, ▫️ два – над акваторией** Черного моря**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-11-02,2025-11-02 09:25,15,krasnodar,"🎖🎖🎖🎖 С 9.00 мск до 12.00 мск дежурными средствами ПВО** уничтожены 15 украинских беспилотных летательных аппаратов самолетного типа**:  ▫️ **14** БПЛА – над территорией **Краснодарского края**, ▫️ **1** БПЛА – над акваторией **Черного моря**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-11-02,2025-11-02 12:26,0,bryansk|belgorod,"🎖🎖🎖🎖 С 12.00 мск до 15.00 мск дежурными средствами ПВО **уничтожено восемь украинских беспилотных летательных аппаратов самолетного типа**:  ▫️ **пять** БПЛА – над территорией **Брянской области**, ▫️ **три** БПЛА – над территорией **Белгородской области**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
2025-11-02,2025-11-02 17:47,22,bryansk|kursk|belgorod,"🎖🎖🎖🎖 C 15.00 мск до 20.00 мск дежурными средствами ПВО** перехвачено и уничтожено 22 украинских беспилотных летательных аппарата самолетного типа**:  ▫️ **14** БПЛА – над территорией **Белгородской области**, ▫️ **4** БПЛА – над территорией **Брянской области**, ▫️ **4** БПЛА – над территорией **Курской области**.  🔹 [Подписаться на канал](https://t.me/mod_russia) 🔹 [Мы в МАХ](https://max.ru/morf)"
