date,datetime,target_cat,damage,oblasts,confirmed,text_snippet
2025-11-08,2025-11-08 22:00,unknown,unknown,unknown,0,🇺🇦00:00 | 09/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  **Вся інформація щодо маршрутів береться з російських джерел**.  [🔸Підписатись](https://t.me/dronbomber)
2025-11-09,2025-11-09 07:31,unknown,unknown,voronezh,0,"Вночі Сили оборони України завдали **ракетного удару** по Воронезька ТЕЦ‑1 (місто Воронеж).   Потужність станції: **електрична потужність = 378,3 МВт**, **теплова потужність = 1 389,3 Гкал/год**.  Повідомлялось про знеструмлення частини міста та відключення опалення.  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-09,2025-11-09 07:59,unknown,unknown,voronezh,0,"**__Воронеж - приліт по ТЕЦ-1__** Після нічної атаки з’явилися кадри наслідків удару по новому енергоблоку Воронезької ТЕЦ-1.  💥 За нашою інформацією, о 4:25 три ракети влучили в ТЕЦ: ⊹ одна - у зовнішній бік котельної №1 (на фото) ⊹ друга - пробила дах і зруйнувала основу будівлі ⊹ третя, ймовірно, потрапила в будівлю теплогенерації з турбінами (потребує уточнення після аналізу оперативних даних і супутникових знімків).  За наявними даними, дві з ракет влучили в будівлю з котлами, де розташован"
2025-11-09,2025-11-09 20:02,unknown,unknown,unknown,0,🇺🇦22:00 | 09/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  🔵Синя стрілка - напрямки руху реактивних БПЛА;  🔵Фіолетова стрілка - напрямки руху БЕКів;  **Вся інформація щодо маршрутів береться з російських джерел**.  🔸[Підписатись](https://t.me/dronbomber)
2025-11-09,2025-11-09 20:30,unknown,unknown,unknown,0,🇺🇦22:30 | 09/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  🔵Синя стрілка - напрямки руху реактивних БПЛА;  🔵Фіолетова стрілка - напрямки руху БЕКів;  **Вся інформація щодо маршрутів береться з російських джерел**.  🔸[Підписатись](https://t.me/dronbomber)
2025-11-09,2025-11-09 21:33,unknown,unknown,rostov,0,"**Ростовська область, район залізничного вокзалу під атакою БПЛА.**  🔸[Підписатись](https://t.me/dronbomber)"
2025-11-10,2025-11-10 07:02,naval_port,destroyed,unknown,1,"**FPV-Революція: історія того як недорога технологія знищує багатомільйонну техніку**  FPV-дрони ""камікадзе"" **докорінно змінили тактику ведення бойових дій**, вплинувши на роль традиційних видів озброєнь.  Вони перетворили війну на асиметричну, де **дрон за 1000$ нищить мільйонний танк**. Керовані операторами через окуляри віртуальної реальності, вони несуть боєприпаси, дозволяючи **проводити точні удари на відстані**, мінімізуючи ризики для особового складу.  Саме **FPV-дрони є основою **[**кі"
2025-11-10,2025-11-10 08:43,steel_metal,explosion,bryansk|smolensk,0,"💬**Енергетична залежність Росії. Чому Росія, генеруючи понад 1 100 млрд кВт·год на рік, імпортує електрику? ** Росія позиціонує себе як енергетичну наддержаву з потужністю понад 250 ГВт (Enerdata, 2025), але реальність 2025 року — це дефіцити на Далекому Сході, в Сибіру та через війну й санкції. За даними Inter RAO (єдиний оператор імпорту/експорту), імпорт електроенергії у січні–березні 2025 зріс на 68 % порівняно з аналогічним періодом 2024 року, а за 9 місяців 2025 досяг 1,72 млрд кВт·год (+7"
2025-11-10,2025-11-10 22:40,airbase,unknown,unknown,0,"🇺🇦00:40 | 11/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  🟠Оранджевий літак - аеродроми, в яких оголошений «План Ковер»;  Аеропорти в Калузі та Волгограді - введені тимчасові обмеження на прийом та випуск повітряних суден («План Ковер»).  **Вся інформація щодо маршрутів береться з російських джерел**.  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-11,2025-11-11 06:39,oil_refinery,unknown,saratov,0,**Вночі добрі комарики атакували Саратовський НПЗ.**  [🔸Підписатись](https://t.me/dronbomber)
2025-11-11,2025-11-11 08:55,oil_refinery,destroyed,saratov,1,"**Генштаб ЗСУ повідомляє:**  **Українські Сили оборони вночі 11 листопада атакували:**  Саратовський НПЗ — після серії вибухів виникла масштабна пожежа; «Морской нефтяной терминал» у Феодосії — влучання в резервуари з паливом; Об’єкти на ТОТ Донеччини — склад МТЗ у Донецьку та скупчення живої сили біля Очеретиного.  **Усі цілі досягнуті, результати уточнюються.  **🔸[Підписатись](https://t.me/dronbomber)"
2025-11-11,2025-11-11 21:50,airbase,unknown,unknown,0,"🇺🇦23:50 | 11/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  🟠Помаранчевий літак - аеродроми, в яких оголошений «План Ковер»;  Аеропорт в Калузі - введені тимчасові обмеження на прийом та випуск повітряних суден («План Ковер»).  **Вся інформація щодо маршрутів береться з російських джерел**.  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-12,2025-11-12 08:53,unknown,unknown,unknown,1,"Українська компанія **ТОВ «Глобал Марк»** представила на міжнародній виставці **Space Autonomy, Drone X, AGV and UMV Expo** у Лондоні новий багатоцільовий безпілотний літальний апарат **ARES P800**. Цей дрон привернув увагу схожістю з російським **Орлан-10**, однак розроблений з урахуванням сучасних українських технологічних рішень. Ймовірно, він може виконувати як **розвідувальні**, так і **ударні (one-way)** місії, що робить його універсальною платформою для різних сценаріїв бойового застосува"
2025-11-12,2025-11-12 09:23,chemical_factory,destroyed,unknown,0,"**ССО уразили стратегічний нафтохімічний завод рф — «Ставролен»!**  У ніч на 12 листопада підрозділи Deep Strike Сил спеціальних операцій здійснили успішне вогневе ураження нафтохімічного підприємства «Ставролен», м. Будьонновськ, Ставропольський край, рф.  Кілька дронів ССО досягли своєї цілі.  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-13,2025-11-13 11:18,airbase,destroyed,crimea,0,"⚡️⚡️⚡️Українською зброєю уражено низку важливих об’єктів окупантів  В рамках зниження воєнно-економічного та наступального потенціалів російського агресора у ніч на 13 листопада підрозділи Сил оборони України завдали ударів по декількох десятках об’єктів на території рф та тимчасово окупованих територіях України.   ⚡️Так, зокрема, на ТОТ українського Криму є влучання по підприємству зберігання нафтопродуктів “Морской нефтяной терминал”, стоянці гелікоптерів та місцях зберігання і підготовки БпЛА"
2025-11-13,2025-11-13 11:29,airbase,destroyed,crimea,0,"Також Мадяр[ відчитався](https://t.me/robert_magyar/1575) про результати нічної атаки по Криму. Були уражені:  🔥«Морской нефтяной терминал» у Феодосії (повторно за три доби, що минули) — ключовий вузол постачання ПММ для армії окупантів морським шляхом на Кримський півострів та ТОТ півдня України.  🔥✈️ База зберігання та обслуговування ударно-розвідувальних БПЛА противника «Оріон» на аеродромі ""Кіровське"".  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-13,2025-11-13 17:02,unknown,unknown,unknown,0,🇺🇦19:00 | 13/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  **Вся інформація щодо маршрутів береться з російських джерел**.  🔸[Підписатись](https://t.me/dronbomber)
2025-11-13,2025-11-13 20:05,airbase,unknown,unknown,0,"🇺🇦22:05 | 13/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  🟠Помаранчевий літак - аеродроми, в яких оголошений «План Ковер»;  Аеропорти в Геленджику та Волгограді - введені тимчасові обмеження на прийом та випуск повітряних суден («План Ковер»).  **Вся інформація щодо маршрутів береться з російських джерел**.  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-13,2025-11-13 20:18,unknown,unknown,krasnodar|crimea,0,Крим та Краснодар теж... БандероБПЛА летять..
2025-11-14,2025-11-14 07:39,oil_refinery,unknown,saratov,0,Також атаковано НПЗ у м. Саратов 💥  [🔸Підписатись](https://t.me/dronbomber)
2025-11-14,2025-11-14 11:14,naval_port,unknown,unknown,0,"**Порт Новоросійська повністю припинив експорт нафти внаслідок ракетних ударів ракетами «Нептун», **— Reuters.**  **[🔸Підписатись](https://t.me/dronbomber)"
2025-11-14,2025-11-14 11:47,naval_port,destroyed,tver,1,"**СБУ та Сили оборони уразили порт «Новороссийск» — другий за величиною центр експорту нафти в рф, **—** **джерела Укрінформу в СБУ.  • Українські спецпідрозділи провели операцію по ураженню нафтового терміналу порту «Новороссийск». Пошкоджено нафтоналивні стендери, трубопровідну інфраструктуру, насосні установки — на об’єкті триває сильна пожежа.  • Також підтверджено влучання по позиціях ЗРК С-300/400 у військовій частині 1537, після чого сталася детонація БК.  [🔸Підписатись](https://t.me/dron"
2025-11-14,2025-11-14 12:11,unknown,unknown,voronezh,0,"**Кілька енергоблоків Нововоронежской АЭС були відключені від мережі в результаті атаки БПЛА на станцію позавчора вночі,** — глава росатома.  АЕС повернули на потужність лише сьогодні вранці.   Самі себе бомблять 🤷‍♂️  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-14,2025-11-14 14:48,oil_refinery,destroyed,tver|krasnodar|saratov|engels,1,"⚡️⚡️⚡️Уражено пункт базування кораблів, НПЗ у Саратовській області рф та місце зберігання ПММ у районі Енгельса    ⚡️🇺🇦 В рамках зниження воєнно-економічного потенціалу російського агресора у ніч на 14 листопада підрозділи Сил оборони України уразили пункт базування кораблів “Новороссийск” у Краснодарському краї рф.  Застосовувалось українське озброєння, зокрема ракети ""Нептун"" та ударні БпЛА різних типів.  Зафіксовано ураження цінної інфраструктури порту і нафтового терміналу “Шесхаріс” та пуск"
2025-11-14,2025-11-14 17:42,oil_refinery,unknown,saratov,0,"**НПЗ «Роснефти» у Саратові припинив основну переробку нафти 11 листопада після атак українських дронів,** — Reuters.  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-14,2025-11-14 21:45,airbase,unknown,saratov,0,"🇺🇦23:45 | 14/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  🟠Помаранчевий літак - аеродроми, в яких оголошений «План Ковер»;  Аеропорт в Саратові - введені тимчасові обмеження на прийом та випуск повітряних суден («План Ковер»).  **Вся інформація щодо маршрутів береться з російських джерел**.  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-14,2025-11-14 22:22,unknown,unknown,unknown,0,"**Минулої ночі, під час ударів СОУ по Новоросійську, турецькі моряки які були там засняли на відео двіжуху. ** [🔸Підписатись](https://t.me/dronbomber)"
2025-11-15,2025-11-15 10:55,unknown,unknown,moscow,0,"**росія працює над модифікаціями керованих авіабомб, щоб вони могли летіти до 400 км. Це дозволить Москві атакувати Україну без застосування ракет,** — заступник начальника ГУР для Reuters.  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-15,2025-11-15 14:38,radar_ad,destroyed,tver,1,"🇺🇦 **Дрони СБУ знищили 4 пускові С-400 та два радари в Новоросійську**, повідомляють джерела РБК-Україна.  💬 **Дрони ЦСО «Альфа» результативно вдарили по військовій частині,** що підтверджують супутникові знімки. **Знищено пускові ЗРК С-400 «Тріумф» та радари 96Н6 і 92Н6.**  **На базі було близько 12 пускових С-400 — імовірно, частина з них теж пошкоджена.**  __Кацапи, досить там палити — вже влучили__ 🚬  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-15,2025-11-15 15:38,unknown,unknown,tver,0,"Кіберборошно стверджує що по Новоросійську працювали БПЛА FP-1 з камерами, та що будуть красиві відео розйобу 👀  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-15,2025-11-15 16:19,radar_ad,destroyed,unknown,0,"🔥 **Новоросійськ**. Супутникові знімки наслідків комбінованої атаки на територію військової частини кубанського червонопрапорного полку.  Успішно знищено три пускові установки ЗРК С-400 «Тріумф». Також було знищено два радари раннього виявлення 96Н6 та цілевказання 92Н6.  Ймовірно, вся техніка що розташовувалась навколо - була пошкоджена.  **Позиція С-400 виведена з експлуатації. ****🔚**"
2025-11-15,2025-11-15 16:23,naval_port,unknown,unknown,0,"**Також Новоросійськ **— с**упутникові знімки наслідків комбінованої атаки на нафтотермінал «Шесхарис».**  Критичної шкоди зазнали елементи перевалки нафти, зокрема системи вимірювання кількості та якості нафти й технологічні трубопроводи.  **Ймовірно, порт буде виведений з ладу надовго.  **[🔸Підписатись](https://t.me/dronbomber)"
2025-11-15,2025-11-15 19:36,oil_refinery,unknown,tver,0,"**Україна інвестує значні кошти в розробку ракет, прагнучи створити ринок для цих озброєнь подібно до того, як це було з дронами,** [повідомив](https://www.businessinsider.com/ukraine-wants-to-build-missile-market-like-with-drones-2025-11) Business Insider **Михайло Федоров**, перший віцепрем'єр-міністр та міністр цифрової трансформації.  💬 __Ми діємо як ангельський або венчурний інвестор у нашій країні через Brave1__, — сказав Федоров. __«Ми виділяємо сотні мільйонів гривень на різні ракетні пр"
2025-11-15,2025-11-15 21:35,unknown,unknown,unknown,0,🇺🇦23:35 | 15/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  🟢Зелена стрілка - напрямки руху крилатих ракет;  **Вся інформація щодо маршрутів береться з російських джерел**.  [🔸Підписатись](https://t.me/dronbomber)
2025-11-16,2025-11-16 09:38,oil_refinery,destroyed,samara,0,"⚡️Уражено НПЗ у Самарській області рф та склад БпЛА “Рубікону”  ⚡️В рамках зниження  наступального потенціалу противника та ускладнення постачання пального і боєприпасів до військових частин окупантів,  підрозділи Сил оборони України уразили потужності  Новокуйбишевського НПЗ у Самарській області рф. Це нафтопереробний завод, щорічний об’єм переробки якого складає 8,8 млн. тонн. Підприємство виробляє понад 20 різновидів товарної продукції. Задіяне у забезпеченні російської окупаційної армії - є "
2025-11-16,2025-11-16 21:50,unknown,unknown,unknown,0,🇺🇦23:50 | 16/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  🔵Синя стрілка - напрямки руху реактивних БПЛА;  **Вся інформація щодо маршрутів береться з російських джерел**.  [🔸Підписатись](https://t.me/dronbomber)
2025-11-17,2025-11-17 07:36,power,unknown,ulyanovsk,0,"За ніч Україна завдала повторних ударів по Орловській ТЕЦ, по підстанції у Вешкаймі в Ульяновській області, а також по електропідстанції поблизу тимчасово окупованого Донецька.  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-17,2025-11-17 21:50,unknown,unknown,unknown,0,🇺🇦23:50 | 17/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  **Вся інформація щодо маршрутів береться з російських джерел**.  [🔸Підписатись](https://t.me/dronbomber)
2025-11-18,2025-11-18 09:31,oil_refinery,destroyed,moscow|tver|voronezh|krasnodar|saratov|samara|crimea,0,"🗣 **Тиждень уражень: Хронологія ударів по енергосистемі та НПЗ Росії (8-16 листопада)**  **Зафіксовано 18+ потужних атак, **часто по 2-4 цілі за ніч.   🗣 Головні цілі: **НПЗ, ТЕЦ та порти.**   **Коротке зведення наслідків:** 💬 **8 листопада:** — ⚡️ **Волгоградська обл:** Удар по підстанції Балаков та ТЕЦ-1. Блекаут для 20 тис. домівок та хімзаводів. — ⚡️ **Воронеж:** Пошкодження ТЕЦ-1. Відключення у 1 тис. пром. об'єктів. — ⛽️ **Таганрог:** Удар по підстанції та складах ПММ. Дефіцит палива для Ч"
2025-11-18,2025-11-18 11:14,ammunition_depot,unknown,unknown,0,"**🇺🇦🇬🇷 Україна і Греція спільно вироблятимуть морські безпілотники, **— Kathimerini.** ** У проєкті братимуть участь українські та грецькі оборонні компанії, а частина технологій буде розроблена в Греції.  Виробництво охоплюватиме потреби обох країн: частину морських дронів отримає українська армія, інша частина — поповнить арсенал грецьких Збройних сил. Це дозволить Греції скоротити технологічний розрив із Туреччиною.  Грецькі компанії, окрім суднобудування (ймовірно, на верфі Скараманга), виго"
2025-11-18,2025-11-18 16:06,unknown,unknown,unknown,0,🇺🇦18;05 | 18/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  🟢Зелена стрілка - напрямки руху крилатих ракет;  🟠Жовта стрілка - напрямки руху аеростатів;  **Вся інформація щодо маршрутів береться з російських джерел**.  🔸[Підписатись](https://t.me/dronbomber)
2025-11-18,2025-11-18 16:19,unknown,destroyed,unknown,0,"ENG below⏬ ⚡️Збройні Сили України успішно застосували тактичні ракетні комплекси ATACMS для завдання точкового удару по військових об'єктах на території росії.  Це є знаковою подією, яка підкреслює непохитну відданість України своїй суверенності.  Незважаючи на постійні виклики російських наступів, українці залишаються стійкими, демонструючи рішучість наполегливо та системно захищати свою батьківщину.   Застосування далекобійних засобів ураження, зокрема таких як АTACMS, триватиме.  Слава Україн"
2025-11-18,2025-11-18 20:46,oil_refinery,fire,moscow|ryazan,0,"**Рязанський НПЗ — мертвий. ** Вперше за всю війну завод «Роснефті» повністю мертвий: з 15 листопада переробка нафти зупинена щонайменше до кінця місяця, жодного літра бензину чи дизеля для Москви не буде, біржа СПбМТСБ бачить нуль пропозицій з Рязані.  Останній удар добив найбільшу установку АВТ-6 — це майже половина потужностей заводу. Друга за розміром АВТ-4 і досі стоїть з жовтня. АВТ-1, АВТ-2 та АВТ-3 вимкнулися каскадом: пожежа на АВТ-6 запустила автоматичні протоколи безпеки, а головне — "
2025-11-18,2025-11-18 22:05,unknown,unknown,unknown,0,🇺🇦00:05 | 19/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  **Вся інформація щодо маршрутів береться з російських джерел**.  [🔸Підписатись](https://t.me/dronbomber)
2025-11-19,2025-11-19 09:30,oil_refinery,destroyed,moscow|tver|saratov|samara,1,"**Топ-5 російських НПЗ, які зазнали найбільших ударів від України з початку повномасштабного вторгнення ** З лютого 2022 року українські сили завдали понад 160 підтверджених ударів по російським нафтопереробним заводам дронами та ракетами, що призвело до пожеж, пошкоджень ключового обладнання та скорочення загальної переробки нафти РФ на 10-20%, ускладнивши постачання пального для армії та експорт. Розглянемо п'ять найпостраждаліших об'єктів, ранжованих за кількістю ударів та наслідків.  🟡Перше "
2025-11-19,2025-11-19 09:47,command_control,unknown,moscow|tver,0,"🇺🇸🇺🇦**Зеленський зустрінеться з високопосадовцями армії США в Києві у четвер.**  **Йдеться, ймовірно, про секретаря армії США Дена Дрісколла та начальника штабу генерала Ренді Джорджа, які цього тижня прибули з неоголошеним візитом.** **Посадовці планують зустрітися з українським військовим командуванням, парламентарями та президентом Зеленським, починаючи з середи**, — повідомляє [Politico.](https://www.politico.com/news/2025/11/18/top-army-officials-set-for-drone-focused-visit-to-ukraine-00658"
2025-11-19,2025-11-19 11:41,power,unknown,unknown,0,**Сьогодні вночі СОУ України уразили Рязанську (Новомічурінську) ДРЕС — одна з найбільших теплових електростанцій Центральної енергосистеми рф.**  Рязанська ДРЕС входить до складу Об’єднаної енергосистеми Центру та видає потужність у мережі високовольтних ліній 500 кВ і 220 кВ. Вона забезпечує значну частину електроспоживання центральних регіонів росії.  [🔸Підписатись](https://t.me/dronbomber)
2025-11-19,2025-11-19 16:25,command_control,unknown,unknown,0,"🛡 **Збір для ППО Чернігівського напрямку — позивний “Зима”** **12-й армійський корпус, зенітний артилерійський дивізіон**  **Мета: 82 000 грн ** Друзі, відкриваємо новий збір для наших незламних хлопців із чернігівської ППО, під командуванням бійця з позивним **“Зима”**. Це підрозділ, який ми підтримуємо не вперше — і не дарма. На їхньому рахунку **сотні, а можливо й тисячі збитих “Шахедів”**, а також **крила́ті ракети**, які могли б забрати десятки життів та знищити важливу інфраструктуру.  Сам"
2025-11-19,2025-11-19 22:25,unknown,unknown,unknown,0,🇺🇦00:25 | 20/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  **Вся інформація щодо маршрутів береться з російських джерел**.  [🔸Підписатись](https://t.me/dronbomber)
2025-11-19,2025-11-19 22:49,unknown,unknown,voronezh,0,"Трішки про ситуацію.  Дронів в рази менше, ніж заявляє русня. Нема ніяких 80 бпла в Воронежі чи Волгограді. Кількість менша, набагато.  Але дрони летять глибоко, по кордонах областей, засікти важко. Тому і залетіло так глибоко ☕️  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-20,2025-11-20 06:32,oil_refinery,unknown,bryansk|belgorod,0,"Якщо порахувати всі дрони, які, за заявою МО рф (росіяни вірять морф, так?), збили над регіонами, у які ці дрони щонайменше потенційно залетіли з Луганської та Бєлгородської областей, виходить — 53. За нескладними підрахунками це означало б, що по Рязанському НПЗ було щонайменше 27 прильотів. На превеликий жаль, дуже сумніваюся в цій інформації. Це без урахування того, що дрони могли летіти туди й з Брянської області, і без урахування того, що після заяви про 80 БПЛА могли бути ще пуски."
2025-11-20,2025-11-20 15:35,unknown,unknown,unknown,0,"**🇩🇪🇺🇦 Протягом останніх кількох місяців ми активно співпрацюємо з українським урядом над проєктами з розробки далекобійних ракет. Українська армія буде оснащена такими видами озброєння,** — канцлер Німеччини Мерц.  • Проте конкретика щодо кількості та термінів поставок не розкривається.  • За словами Мерца, це пов'язано з обраною тактикою, покликаною ускладнити росії оцінку реальних можливостей України.  «Певна неоднозначність необхідна, особливо для російської сторони». — наголосив канцлер, до"
2025-11-20,2025-11-20 16:36,oil_refinery,unknown,moscow|saratov|samara,1,"**Чи залітали українські дрони в Казахстан 16 листопада? ** Тієї ночі російські радари зафіксували їх саме там — над Казталовським районом Західно-Казахстанської області, за 20–30 км від Палласовського району Волгоградщини. Група з ~4 дронів рухалась із району Палласовки на північний схід: спочатку до Дергачів (Озинський район, Саратовська область), а частина відхилилась на схід-північний схід у бік Большечернігівського та Большеглушицького районів Самарської області. Саме на цьому маневрі траєк"
2025-11-20,2025-11-20 21:41,unknown,unknown,unknown,0,🇺🇦23:40 | 20/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  **Вся інформація щодо маршрутів береться з російських джерел**.  🔸[Підписатись](https://t.me/dronbomber)
2025-11-21,2025-11-21 10:47,unknown,unknown,unknown,0,"**Зеленський і Трамп обговорять мирний план наступного тижня, — **[Sky News.](https://news.sky.com/story/ukraine-war-latest-russia-ukrainian-drones-massive-attack-putin-zelenskyy-trump-12541713)  Перед цим** президент України проведе консультації з прем’єрами Великої Британії та Італії, президентом Франції та канцлером Німеччини.**  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-21,2025-11-21 12:26,airbase,unknown,crimea,0,**ГУР знову єбурить русаків в Криму. **  - корабельний багатофункціональний гелікоптер Ка-27;  - аеродромний радіолокаційний комплекс “ліра-А10”; - РЛС 55Ж6У “нєбо-У”;  - РЛС “нєбо-СВ” у купольній конструкції;  - РЛС П-18 “терек”.  [🔸Підписатись](https://t.me/dronbomber)
2025-11-21,2025-11-21 20:50,airbase_strategic,unknown,moscow,0,"😔 «**витьок потребує психіатра**»:** Європу трясе від плану Трампа нажитися на заморожених російських активах**, — [Politico](https://www.politico.eu/article/steve-witkoff-needs-a-psychiatrist-europeans-fume-at-donald-trump-plan-to-profit-from-frozen-russian-assets/).  💬 **Дипломати в Брюсселі у люті.** **Поки ЄС місяцями намагається знайти юридичну формулу, щоб використати €140 млрд заморожених російських активів на підтримку України**, **команда Трампа влітає зі своїм «мирним планом» і пропону"
2025-11-21,2025-11-21 22:00,unknown,unknown,unknown,0,🇺🇦00:00 | 22/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  🔵Синя стрілка - напрямки руху реактивних БПЛА;  **Вся інформація щодо маршрутів береться з російських джерел**.  🔸[Підписатись](https://t.me/dronbomber)
2025-11-22,2025-11-22 13:45,unknown,unknown,tver,0,"🇺🇦🇪🇺 [**Financial Times **](https://www.ft.com/content/f4112e32-b742-4e91-9c51-aab08067e53e)**та **[**The Guardian**](https://www.theguardian.com/world/2025/nov/22/ukraine-zelenskyy-peace-deal-us-nato-meeting)** опублікували деталі шокуючої зустрічі Дена Дрисколла з європейськими послами в Києві**, що відбулася пізно ввечері в п’ятницю.  💬  **Зустріч у резиденції тимчасової повіреної США в Україні Джулі Дейвіс стала для європейських дипломатів «кошмаром».** Їм прямо заявили:  **до четверга Зелен"
2025-11-22,2025-11-22 15:16,unknown,unknown,rostov,0,"🇺🇦 [**ССО збили ворожий Мі‑8 **](https://t.me/ukr_sof/2265)**за допомогою «deep‑strike» БпЛА «FP‑1» із модифікацією камери, над територією Ростовської області, р-н Кутейникове.**  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-22,2025-11-22 21:35,unknown,unknown,unknown,0,🇺🇦23:35 | 22/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  **Вся інформація щодо маршрутів береться з російських джерел**.  🔸[Підписатись](https://t.me/dronbomber)
2025-11-23,2025-11-23 05:40,unknown,unknown,moscow,0,"**В Московській області була атакована Шатурська ДРЕС.**  Так працює Мадяр 😎  А взагалі наглядний приклад як важко прикрити усі обʼєкти зразу, уявіть паритет по ударним можливостям.  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-23,2025-11-23 17:03,power,destroyed,crimea,0,"Мадяр показує атаку на хімзавод БРОМ, що працює на ВПК рф у Красноперекопську (Крим) у ніч на 21 листопада.  Також було уражено підстанцію «Красноперекопск».  Працює FP-2.  [🔸Підписатись](https://t.me/dronbomber)"
2025-11-23,2025-11-23 18:56,power,damaged,bryansk|kursk|belgorod|smolensk|lipetsk|oryol,1,"**ТОП-5 прикордонних міст Росії, де в другій половині листопада 2025 року вже запровадили регулярні планові відключення електроенергії. **  Офіційно це всюди називають «ремонтними роботами», «заміною обладнання» або «підготовкою до зими». Жодне з цих міст публічно не визнає, що живе за графіком відключень, хоча мешканці вже звикають до свічок і павербанків.  **🔴****Бєлгородська область **Від 18.11 практично вся південна половина області (до 60 % споживачів) живе за розкладом 4–6 годин зі світлом"
2025-11-23,2025-11-23 20:16,unknown,unknown,unknown,0,🇺🇦22:15 | 23/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  🔵Синя стрілка - напрямки руху реактивних БПЛА;  **Вся інформація щодо маршрутів береться з російських джерел**.  🔸[Підписатись](https://t.me/dronbomber)
2025-11-23,2025-11-23 21:51,unknown,unknown,moscow,0,"Московська область, а шо трапилось? 😏  UPD: Архівний результат атаки на Шатурську ДРЕС  🔸[Підписатись](https://t.me/dronbomber)"
2025-11-24,2025-11-24 08:06,unknown,unknown,unknown,0,🇺🇦10:00 | 24/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  🟠Жовта стрілка - напрямки руху аеростатів;  **Вся інформація щодо маршрутів береться з російських джерел**.  🔸[Підписатись](https://t.me/dronbomber)
2025-11-24,2025-11-24 09:59,unknown,unknown,unknown,0,🇺🇦11:40 | 24/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  🟠Жовта стрілка - напрямки руху аеростатів;  **Вся інформація щодо маршрутів береться з російських джерел**.  🔸[Підписатись](https://t.me/dronbomber)
2025-11-24,2025-11-24 10:23,unknown,unknown,unknown,0,🇺🇦12:20 | 24/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  🟠Жовта стрілка - напрямки руху аеростатів;  **Вся інформація щодо маршрутів береться з російських джерел**.  🔸[Підписатись](https://t.me/dronbomber)
2025-11-24,2025-11-24 18:46,unknown,unknown,unknown,0,🇺🇦20:45 | 24/11  Приблизні маршрути польоту наших БПЛА:  🔴Червона стрілка – напрямки руху ударних БПЛА;  **Вся інформація щодо маршрутів береться з російських джерел**.  🔸[Підписатись](https://t.me/dronbomber)
